stock,sample_count,before_gap_samples,after_gap_samples,inferred_denominator,denominator_min,denominator_max,denominator_abs_spread,denominator_rel_spread,db_max_adj,db_max_minus_inferred,db_max_matches_inferred,planned_factor_min,planned_factor_max
000708.SZ,30,14,16,4.400599941049424,4.400599941049424,4.400599941049424,0.0,0.0,4.4006,5.895057597626874e-08,True,0.985615611076355,0.985615611076355
000712.SZ,34,14,20,13.160299646524487,13.160299646524487,13.160299646524487,0.0,0.0,13.1603,3.5347551197162375e-07,True,0.9999772310256958,0.9999772310256958
000713.SZ,28,14,14,6.3182,6.3182,6.3182,0.0,0.0,6.3182,0.0,True,1.0,1.0
000719.SZ,33,14,19,5.5835,5.583499893824311,5.5835,1.0617568868553917e-07,1.9015973616108027e-08,5.5835,0.0,True,1.0,1.0
000728.SZ,30,14,16,2.996900024052249,2.996900024052249,2.9969000840933955,6.004114627700119e-08,2.00344174964558e-08,2.9969,-2.4052249081307764e-08,True,0.9907571077346802,0.9907571077346802
000735.SZ,34,14,20,5.902600145847241,5.9026,5.902600145847241,1.4584724095101365e-07,2.4708982032879884e-08,5.9026,-1.4584724095101365e-07,True,0.9968488216400146,0.9968488216400146
000750.SZ,30,14,16,13.516499946601284,13.516499946601284,13.516499946601284,0.0,0.0,13.5165,5.3398716559627246e-08,True,0.9977878928184509,0.9977878928184509
000751.SZ,33,14,19,3.4061,3.4061,3.4061,0.0,0.0,3.4061,0.0,True,1.0,1.0
000752.SZ,33,14,19,4.771100101663815,4.771100101663815,4.771100101663815,0.0,0.0,4.7711,-1.0166381514409295e-07,True,0.9999790191650391,0.9999790191650391
000756.SZ,33,14,19,2.139999936431661,2.139999936431661,2.14,6.356833903709003e-08,2.970483220812003e-08,2.14,6.356833903709003e-08,True,0.9856542348861694,0.9856542348861694
000757.SZ,31,14,17,4.024400108062044,4.024400108062044,4.024400108062044,0.0,0.0,4.0244,-1.0806204375768402e-07,True,0.9999005794525146,0.9999005794525146
000777.SZ,32,14,18,7.324099918374983,7.324099918374983,7.3241002133599675,2.9498498488322866e-07,4.027593672543421e-08,7.3241,8.162501696773461e-08,True,0.9991671442985535,0.9991671442985535
000779.SZ,30,14,16,2.412,2.412,2.412,0.0,0.0,2.412,0.0,True,1.0,1.0
000782.SZ,31,14,17,3.46,3.46,3.46,0.0,0.0,3.46,0.0,True,1.0,1.0
000786.SZ,34,14,20,11.9279,11.9279,11.9279,0.0,0.0,11.9279,0.0,True,1.0,1.0
000790.SZ,34,14,20,12.3632,12.3632,12.3632,0.0,0.0,12.3632,0.0,True,1.0,1.0
000796.SZ,34,14,20,4.179700053998932,4.179700053998932,4.179700053998932,0.0,0.0,4.1797,-5.3998931548449036e-08,True,0.9998325109481812,0.9998325109481812
000797.SZ,31,14,17,6.834099799302269,6.834099799302269,6.834099799302269,0.0,0.0,6.8341,2.0069773132291857e-07,True,0.99998539686203,0.99998539686203
000802.SZ,34,14,20,3.328,3.328,3.328,0.0,0.0,3.328,0.0,True,1.0,1.0
000803.SZ,29,14,15,5.893400101108263,5.893400101108263,5.893400101108263,0.0,0.0,5.8934,-1.011082630952842e-07,True,0.9999321103096008,0.9999321103096008
000809.SZ,28,14,14,2.896,2.896,2.896,0.0,0.0,2.896,0.0,True,1.0,1.0
000810.SZ,33,14,19,5.6505,5.6505,5.6505,0.0,0.0,5.6505,0.0,True,1.0,1.0
000812.SZ,28,14,14,7.4734000329184935,7.4734,7.4734000329184935,3.291849370867794e-08,4.404754671726397e-09,7.4734,-3.291849370867794e-08,True,0.9936976432800293,0.9936976432800293
000813.SZ,34,14,20,3.929,3.929,3.929,0.0,0.0,3.929,0.0,True,1.0,1.0
000816.SZ,34,14,20,7.31,7.31,7.31,0.0,0.0,7.31,0.0,True,1.0,1.0
000818.SZ,30,14,16,2.102500021880108,2.102500021880108,2.102500021880108,0.0,0.0,2.1025,-2.188010794768047e-08,True,0.9997621774673462,0.9997621774673462
000821.SZ,30,14,16,2.4968,2.4967999612371305,2.4968,3.876286935877715e-08,1.5525019768814945e-08,2.4968,0.0,True,1.0,1.0
000826.SZ,34,14,20,8.322,8.322,8.322,0.0,0.0,8.322,0.0,True,1.0,1.0
000829.SZ,32,14,18,15.1839,15.183899583571206,15.1839,4.164287936703204e-07,2.7425680732244046e-08,15.1839,0.0,True,1.0,1.0
000837.SZ,34,14,20,4.057299948579666,4.057299948579666,4.057299948579666,0.0,0.0,4.0573,5.1420333768703586e-08,True,0.9974613785743713,0.9974613785743713
000838.SZ,28,14,14,13.129,13.129,13.129,0.0,0.0,13.129,0.0,True,1.0,1.0
000839.SZ,34,14,20,22.611,22.611,22.611,0.0,0.0,22.611,0.0,True,1.0,1.0
000863.SZ,28,14,14,6.889,6.889,6.889,0.0,0.0,6.889,0.0,True,1.0,1.0
000868.SZ,29,14,15,6.7303999596094926,6.7303999596094926,6.7303999596094926,0.0,0.0,6.7304,4.0390507827225974e-08,True,0.9999405741691589,0.9999405741691589
000877.SZ,34,14,20,7.494599935514533,7.494599935514533,7.494599935514533,0.0,0.0,7.4946,6.448546674420186e-08,True,0.9999199509620667,0.9999199509620667
000878.SZ,28,14,14,3.1027,3.1027,3.1027,0.0,0.0,3.1027,0.0,True,1.0,1.0
000881.SZ,28,14,14,5.007399942155033,5.007399942155033,5.007399942155033,0.0,0.0,5.0074,5.784496703853392e-08,True,0.999920129776001,0.999920129776001
000885.SZ,31,14,17,2.215,2.215,2.215000054751935,5.475193498583053e-08,2.4718706539878346e-08,2.215,0.0,True,1.0,1.0
000890.SZ,29,14,15,3.6025000962450595,3.6025000962450595,3.6025000962450595,0.0,0.0,3.6025,-9.624505947769535e-08,True,0.9998611807823181,0.9998611807823181
000893.SZ,34,14,20,2.035,2.035,2.035,0.0,0.0,2.035,0.0,True,1.0,1.0
000895.SZ,32,14,18,28.825899563550305,28.825899563550305,28.825899563550305,0.0,0.0,28.8259,4.364496959397002e-07,True,0.9744604825973511,0.9744604825973511
000897.SZ,34,14,20,6.17270005187416,6.1727,6.17270005187416,5.187416007856882e-08,8.403803788071438e-09,6.1727,-5.187416007856882e-08,True,0.9631117582321167,0.9631117582321167
000899.SZ,31,14,17,3.8076,3.8076,3.8076,0.0,0.0,3.8076,0.0,True,1.0,1.0
000901.SZ,30,14,16,6.547,6.547,6.547,0.0,0.0,6.547,0.0,True,1.0,1.0
000906.SZ,32,14,18,5.6776,5.6776,5.6776,0.0,0.0,5.6776,0.0,True,1.0,1.0
000908.SZ,31,14,17,2.83,2.83,2.83,0.0,0.0,2.83,0.0,True,1.0,1.0
000911.SZ,29,14,15,1.8890999880307537,1.8890999880307537,1.8890999880307537,0.0,0.0,1.8891,1.19692462607901e-08,True,0.9999470710754395,0.9999470710754395
000927.SZ,33,14,19,1.6131,1.6130999635320535,1.6131,3.6467946440410515e-08,2.2607368694073842e-08,1.6131,0.0,True,1.0,1.0
000929.SZ,30,14,16,2.498100059702404,2.498100059702404,2.498100059702404,0.0,0.0,2.4981,-5.970240390951176e-08,True,0.9999599456787109,0.9999599456787109
000930.SZ,29,14,15,6.346,6.346,6.346,0.0,0.0,6.346,0.0,True,1.0,1.0
000931.SZ,33,14,19,1.5404999650901505,1.5404999650901505,1.5404999650901505,0.0,0.0,1.5405,3.490984945564435e-08,True,0.999675452709198,0.999675452709198
000932.SZ,29,14,15,2.6391,2.6390999816409124,2.6391,1.835908758351934e-08,6.956571400674222e-09,2.6391,0.0,True,1.0,1.0
000935.SZ,28,14,14,3.25,3.25,3.25,0.0,0.0,3.25,0.0,True,1.0,1.0
000938.SZ,31,14,17,7.1399,7.1399,7.1399,0.0,0.0,7.1399,0.0,True,1.0,1.0
000949.SZ,33,14,19,4.9337,4.9337,4.9337,0.0,0.0,4.9337,0.0,True,1.0,1.0
000957.SZ,32,14,18,5.18609990941324,5.18609990941324,5.186099979432772,7.001953150620466e-08,1.350138499628842e-08,5.1861,9.058675942696937e-08,True,0.9914193749427795,0.9914193749427795
000958.SZ,34,14,20,4.849199892985969,4.849199892985969,4.849199958539633,6.555366383054206e-08,1.3518449492123614e-08,4.8492,1.070140305259315e-07,True,0.9836261868476868,0.9836261868476868
000962.SZ,29,14,15,3.3960000500624585,3.3960000500624585,3.3960000794546725,2.9392213996004557e-08,8.654950990199185e-09,3.396,-5.0062458623045814e-08,True,0.9982037544250488,0.9982037544250488
000967.SZ,32,14,18,5.746899828661696,5.746899828661696,5.7469,1.7133830443327724e-07,2.981404053342922e-08,5.7469,1.7133830443327724e-07,True,0.9736031889915466,0.9736031889915466
000970.SZ,30,14,16,18.0282,18.0282,18.0282,0.0,0.0,18.0282,0.0,True,1.0,1.0
000977.SZ,30,14,16,6.6761,6.6761,6.6761,0.0,0.0,6.6761,0.0,True,1.0,1.0
000981.SZ,28,14,14,8.802,8.802,8.802,0.0,0.0,8.802,0.0,True,1.0,1.0
000987.SZ,30,14,16,8.678599741812807,8.678599741812807,8.67860025233409,5.105212839140449e-07,5.882530582144419e-08,8.6786,2.5818719251446964e-07,True,0.9885350465774536,0.9885350465774536
000989.SZ,34,14,20,5.6295,5.6295,5.6295,0.0,0.0,5.6295,0.0,True,1.0,1.0
000990.SZ,33,14,19,3.2046,3.2046,3.2046,0.0,0.0,3.2046,0.0,True,1.0,1.0
000995.SZ,33,14,19,1.686,1.686,1.686,0.0,0.0,1.686,0.0,True,1.0,1.0
001203.SZ,33,14,19,1.085,1.0849999690547654,1.085,3.094523459701293e-08,2.8520953545634037e-08,1.085,0.0,True,1.0,1.0
001205.SZ,30,14,16,1.4336,1.4336,1.4336,0.0,0.0,1.4336,0.0,True,1.0,1.0
001208.SZ,34,14,20,1.0263,1.0263,1.0263,0.0,0.0,1.0263,0.0,True,1.0,1.0
001210.SZ,31,14,17,1.8557000291652634,1.8557000291652634,1.8557000291652634,0.0,0.0,1.8557,-2.9165263537578312e-08,True,0.9877135157585144,0.9877135157585144
001212.SZ,34,14,20,1.8641,1.8641,1.8641,0.0,0.0,1.8641,0.0,True,1.0,1.0
001217.SZ,33,14,19,1.0463,1.0463,1.0463,0.0,0.0,1.0463,0.0,True,1.0,1.0
001219.SZ,33,14,19,2.3593000276557174,2.3592999730444775,2.3593000276557174,5.461123997463346e-08,2.3147221351451893e-08,2.3593,-2.765571727181282e-08,True,0.993133544921875,0.993133544921875
001222.SZ,28,14,14,1.4622,1.4621999746767138,1.4622,2.5323286134693035e-08,1.731861997995694e-08,1.4622,0.0,True,1.0,1.0
001223.SZ,29,14,15,1.4323,1.4323,1.4323,0.0,0.0,1.4323,0.0,True,1.0,1.0
001230.SZ,30,14,16,1.2577000327506653,1.2577000327506653,1.2577000327506653,0.0,0.0,1.2577,-3.2750665290848247e-08,True,0.9951498508453369,0.9951498508453369
001234.SZ,31,14,17,1.105,1.105,1.1050000324630593,3.246305935178384e-08,2.9378334255008e-08,1.105,0.0,True,1.0,1.0
001238.SZ,29,14,15,1.0076,1.0076,1.0076,0.0,0.0,1.0076,0.0,True,1.0,1.0
001239.SZ,28,14,14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
001255.SZ,31,14,17,1.0103,1.0103,1.0103,0.0,0.0,1.0103,0.0,True,1.0,1.0
001256.SZ,34,14,20,1.0327,1.0327,1.0327,0.0,0.0,1.0327,0.0,True,1.0,1.0
001258.SZ,33,14,19,1.021,1.021,1.021,0.0,0.0,1.021,0.0,True,1.0,1.0
001259.SZ,30,14,16,1.025,1.025,1.025,0.0,0.0,1.025,0.0,True,1.0,1.0
001260.SZ,31,14,17,1.0394,1.0394,1.0394,0.0,0.0,1.0394,0.0,True,1.0,1.0
001268.SZ,30,14,16,1.0504,1.0504,1.0504,0.0,0.0,1.0504,0.0,True,1.0,1.0
001269.SZ,31,14,17,1.461,1.461,1.461,0.0,0.0,1.461,0.0,True,1.0,1.0
001278.SZ,28,14,14,1.0166000024757968,1.0166,1.016600004951594,4.951594023694383e-09,4.870739732082846e-09,1.0166,-2.4757969008248892e-09,True,0.9942947030067444,1.0
001279.SZ,28,14,14,1.0044999825617071,1.0044999825617071,1.0044999825617071,0.0,0.0,1.0045,1.7438292809757172e-08,True,0.9984071850776672,0.9984071850776672
001282.SZ,32,14,18,2.0083999982294434,2.0083999982294434,2.008400016439844,1.821040074290181e-08,9.067118481854042e-09,2.0084,1.7705565902303988e-09,True,0.9964648485183716,0.9964648485183716
001286.SZ,28,14,14,1.1168,1.1167999855066395,1.1168,1.4493360511735887e-08,1.2977579254777834e-08,1.1168,0.0,True,1.0,1.0
001287.SZ,28,14,14,1.0152,1.0152,1.0152,0.0,0.0,1.0152,0.0,True,1.0,1.0
001289.SZ,33,14,19,1.0477000247966082,1.0477000247966082,1.0477000247966082,0.0,0.0,1.0477,-2.4796608100174922e-08,True,0.9797651767730713,0.9797651767730713
001296.SZ,31,14,17,1.9427000209099083,1.9427000208549208,1.9427000209099083,5.49875700528446e-11,2.8304714809798532e-11,1.9427,-2.0909908249322484e-08,True,0.9928449988365173,0.9928449988365173
001300.SZ,34,14,20,1.0057,1.005699970636196,1.0057,2.9363804054938214e-08,2.91973789946686e-08,1.0057,0.0,True,1.0,1.0
001301.SZ,28,14,14,1.0481,1.0481,1.0481,0.0,0.0,1.0481,0.0,True,1.0,1.0
001308.SZ,32,14,18,1.8555999767178393,1.8555999767178393,1.8555999767178393,0.0,0.0,1.8556,2.3282160643844918e-08,True,0.984102189540863,0.984102189540863
001309.SZ,29,14,15,2.5612,2.5612,2.5612000485833373,4.858333735313636e-08,1.8968974446796953e-08,2.5639,0.0026999999999999247,False,0.7125566005706787,1.0
001313.SZ,32,14,18,1.0313000118886892,1.0313000118886892,1.0313000118886892,0.0,0.0,1.0313,-1.1888689144257114e-08,True,0.9851643443107605,0.9851643443107605
001316.SZ,34,14,20,1.483900034350995,1.4839000034868661,1.483900034350995,3.086412880826117e-08,2.0799331554541032e-08,1.4839,-3.435099493742655e-08,True,0.9892175793647766,0.9892175793647766
001317.SZ,33,14,19,1.0174,1.0174,1.0174000192022303,1.9202230250314756e-08,1.887382568342319e-08,1.0174,0.0,True,1.0,1.0
001319.SZ,31,14,17,1.0633,1.0633,1.0633000268098836,2.6809883646450317e-08,2.521384712353082e-08,1.0633,0.0,True,1.0,1.0
001322.SZ,29,14,15,1.0417,1.0417,1.0417,0.0,0.0,1.0417,0.0,True,1.0,1.0
001324.SZ,34,14,20,1.0211000214572505,1.0211000214572505,1.0211000214572505,0.0,0.0,1.0211,-2.145725064295334e-08,True,0.9969640374183655,0.9969640374183655
001326.SZ,29,14,15,1.0459,1.0459,1.0459,0.0,0.0,1.0459,0.0,True,1.0,1.0
001328.SZ,28,14,14,1.0586,1.0586,1.0586,0.0,0.0,1.0586,0.0,True,1.0,1.0
001330.SZ,28,14,14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
001332.SZ,28,14,14,1.5036999884670492,1.5036999884670492,1.5036999884670492,0.0,0.0,1.5037,1.1532950816572907e-08,True,0.9948793053627014,0.9948793053627014
001333.SZ,31,14,17,1.0596,1.0596,1.0596000133958536,1.3395853537545577e-08,1.2642368381979592e-08,1.0596,0.0,True,1.0,1.0
001337.SZ,31,14,17,1.0299,1.0299,1.0299,0.0,0.0,1.0299,0.0,True,1.0,1.0
001339.SZ,31,14,17,1.0074,1.0074,1.0074,0.0,0.0,1.0074,0.0,True,1.0,1.0
001356.SZ,32,14,18,1.0027,1.0027,1.0027,0.0,0.0,1.0027,0.0,True,1.0,1.0
001358.SZ,32,14,18,1.4787,1.4787,1.4787,0.0,0.0,1.4787,0.0,True,1.0,1.0
001360.SZ,28,14,14,1.0254,1.0254,1.0254,0.0,0.0,1.0254,0.0,True,1.0,1.0
001366.SZ,29,14,15,1.0204999941558814,1.0204999941558814,1.0204999941558814,0.0,0.0,1.0205,5.844118522446706e-09,True,0.9995100498199463,0.9995100498199463
001367.SZ,28,14,14,2.2329,2.2329,2.2329,0.0,0.0,2.2329,0.0,True,1.0,1.0
001376.SZ,33,14,19,1.025700015387362,1.025700015387362,1.025700015387362,0.0,0.0,1.0257,-1.538736205120017e-08,True,0.9959052205085754,0.9959052205085754
001379.SZ,34,14,20,1.0192999968874277,1.0192999968874277,1.0192999968874277,0.0,0.0,1.0193,3.1125724220260054e-09,True,0.995781421661377,0.995781421661377
001382.SZ,30,14,16,1.0116,1.0116,1.0116,0.0,0.0,1.0116,0.0,True,1.0,1.0
001387.SZ,29,14,15,1.3407,1.3406999880041885,1.3407,1.1995811455278726e-08,8.947424073453215e-09,1.3407,0.0,True,1.0,1.0
001388.SZ,20,5,15,1.0123999749694164,1.0123999749694164,1.0123999749694164,0.0,0.0,1.0124,2.5030583605811785e-08,True,0.9877519011497498,0.9877519011497498
001389.SZ,32,14,18,1.0155,1.0155,1.0155,0.0,0.0,1.0155,0.0,True,1.0,1.0
001390.SZ,29,14,15,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,1.0,1.0
001395.SZ,30,14,16,1.0129,1.0129,1.0129000154918517,1.5491851801385792e-08,1.5294552079559477e-08,1.0129,0.0,True,1.0,1.0
001400.SZ,29,14,15,1.010800003229313,1.010800003229313,1.010800003229313,0.0,0.0,1.0108,-3.2293130391991554e-09,True,0.989315390586853,0.989315390586853
001872.SZ,29,14,15,4.9884,4.988399928691778,4.9884,7.13082224379491e-08,1.4294808443177991e-08,4.9884,0.0,True,1.0,1.0
001979.SZ,28,14,14,1.3787999865992928,1.3787999731985856,1.3788,2.6801414421129266e-08,1.9438217784751327e-08,1.3788,1.3400707210564633e-08,True,0.978532075881958,0.978532075881958
002004.SZ,33,14,19,24.575099982053647,24.575099982053647,24.575099982053647,0.0,0.0,24.5751,1.794635196006311e-08,True,0.9591822624206543,0.9591822624206543
002006.SZ,31,14,17,7.9681,7.968099953342705,7.9681,4.6657294916485625e-08,5.855510713530908e-09,7.9681,0.0,True,1.0,1.0
002007.SZ,34,14,20,45.32799966772154,45.32799966772154,45.32799966772154,0.0,0.0,45.328,3.322784607462381e-07,True,0.9700957536697388,0.9700957536697388
002011.SZ,30,14,16,6.2,6.2,6.2,0.0,0.0,6.2,0.0,True,1.0,1.0
002015.SZ,29,14,15,6.1705,6.1705,6.170500139055191,1.3905519136159228e-07,2.2535481948236332e-08,6.1705,0.0,True,0.9923020601272583,1.0
002016.SZ,32,14,18,7.02,7.02,7.020000006257441,6.257441675927566e-09,8.9137345810934e-10,7.02,0.0,True,0.9982621073722839,0.9982621073722839
002017.SZ,30,14,16,8.5089,8.5089,8.5089,0.0,0.0,8.5089,0.0,True,1.0,1.0
002019.SZ,33,14,19,14.9746,14.9746,14.9746,0.0,0.0,14.9746,0.0,True,1.0,1.0
002021.SZ,34,14,20,11.60110026452174,11.60110026452174,11.60110026452174,0.0,0.0,11.6011,-2.6452173962354664e-07,True,0.9999913573265076,0.9999913573265076
002022.SZ,29,14,15,13.093400359295863,13.093400359295863,13.093400359295863,0.0,0.0,13.0934,-3.5929586239547007e-07,True,0.9999694228172302,0.9999694228172302
002024.SZ,29,14,15,88.05129915118525,88.05129915118525,88.05129915118525,0.0,0.0,88.0513,8.488147500429477e-07,True,0.9999966025352478,0.9999966025352478
002033.SZ,33,14,19,6.2238,6.2238,6.2238,0.0,0.0,6.2238,0.0,True,1.0,1.0
002034.SZ,28,14,14,3.9143000605688467,3.9143000478720116,3.914300073265682,2.539367027765138e-08,6.48741023547414e-09,3.9143,-6.056884682692498e-08,True,0.9716935157775879,0.9882226586341858
002045.SZ,31,14,17,5.777200066163447,5.777200066163447,5.777200066163447,0.0,0.0,5.7772,-6.616344716547928e-08,True,0.9999653697013855,0.9999653697013855
002049.SZ,31,14,17,6.2855,6.285499824248745,6.2855,1.757512544386941e-07,2.7961380071385588e-08,6.2855,0.0,True,1.0,1.0
002051.SZ,28,14,14,5.655699972842896,5.655699945685793,5.6557,5.431420735391157e-08,9.60344565919574e-09,5.6557,2.7157104121044995e-08,True,0.985908031463623,1.0
002052.SZ,32,14,18,6.81839990577145,6.81839990577145,6.81839990577145,0.0,0.0,6.8184,9.422854940766001e-08,True,0.999941349029541,0.999941349029541
002053.SZ,30,14,16,2.2752,2.2752,2.2752,0.0,0.0,2.2752,0.0,True,1.0,1.0
002058.SZ,32,14,18,2.386,2.386,2.386,0.0,0.0,2.386,0.0,True,1.0,1.0
002059.SZ,30,14,16,2.1291000005483887,2.1291000005483887,2.1291000005483887,0.0,0.0,2.1291,-5.483884457646582e-10,True,0.999953031539917,0.999953031539917
002061.SZ,30,14,16,3.5842,3.5842,3.5842,0.0,0.0,3.5842,0.0,True,1.0,1.0
002062.SZ,34,14,20,10.6859,10.6859,10.6859,0.0,0.0,10.6859,0.0,True,1.0,1.0
002064.SZ,32,14,18,12.519300192311565,12.519300192311565,12.519300192311565,0.0,0.0,12.5193,-1.9231156578314312e-07,True,0.9942808151245117,0.9942808151245117
002069.SZ,31,14,17,6.663399949774112,6.663399949774112,6.663399949774112,0.0,0.0,6.6634,5.0225888337251945e-08,True,0.9999399781227112,0.9999399781227112
002074.SZ,34,14,20,4.555599889209451,4.555599889209451,4.5556,1.1079054917928488e-07,2.4319639975781707e-08,4.5556,1.1079054917928488e-07,True,0.9967951774597168,0.9967951774597168
002085.SZ,32,14,18,8.216999838417784,8.216999838417784,8.216999838417784,0.0,0.0,8.217,1.6158221605167e-07,True,0.9940611124038696,0.9940611124038696
002088.SZ,32,14,18,6.9803,6.9803,6.9803,0.0,0.0,6.9803,0.0,True,1.0,1.0
002090.SZ,29,14,15,5.887600169874911,5.887600169874911,5.887600169874911,0.0,0.0,5.8876,-1.6987491147091305e-07,True,0.9981656074523926,0.9981656074523926
002097.SZ,33,14,19,4.9523999480366445,4.9523999480366445,4.9524,5.1963355396367206e-08,1.0492560362974688e-08,4.9524,5.1963355396367206e-08,True,0.9974759817123413,0.9974759817123413
002098.SZ,30,14,16,2.4052,2.4052,2.405200055169487,5.516948720085679e-08,2.293758822586762e-08,2.4052,0.0,True,1.0,1.0
002103.SZ,33,14,19,2.374,2.374,2.374,0.0,0.0,2.374,0.0,True,1.0,1.0
002110.SZ,29,14,15,2.479299988924117,2.479299988924117,2.479299988924117,0.0,0.0,2.4793,1.1075882877520371e-08,True,0.999879002571106,0.999879002571106
002112.SZ,33,14,19,3.3903,3.3903,3.3903,0.0,0.0,3.3903,0.0,True,1.0,1.0
002114.SZ,32,14,18,1.82,1.82,1.82,0.0,0.0,1.82,0.0,True,1.0,1.0
002115.SZ,34,14,20,6.240499917977438,6.240499917977438,6.240499917977438,0.0,0.0,6.2405,8.20225620756787e-08,True,0.9999198913574219,0.9999198913574219
002121.SZ,33,14,19,15.516,15.516,15.516,0.0,0.0,15.516,0.0,True,1.0,1.0
002123.SZ,28,14,14,7.364,7.364,7.364,0.0,0.0,7.364,0.0,True,1.0,1.0
002124.SZ,33,14,19,16.486500180041293,16.486500180041293,16.486500180041293,0.0,0.0,16.4865,-1.8004129387350076e-07,True,0.9999696612358093,0.9999696612358093
002128.SZ,33,14,19,3.433299985233732,3.433299985233732,3.433300072553152,8.731942013895377e-08,2.5433087849738028e-08,3.4333,1.476626820817728e-08,True,0.9509218335151672,0.9509218335151672
002129.SZ,29,14,15,5.4952,5.4952,5.4952,0.0,0.0,5.4952,0.0,True,1.0,1.0
002136.SZ,34,14,20,2.175400013270434,2.175400013270434,2.175400013270434,0.0,0.0,2.1754,-1.3270434084944327e-08,True,0.9998161196708679,0.9998161196708679
002137.SZ,34,14,20,3.301,3.301,3.301,0.0,0.0,3.301,0.0,True,1.0,1.0
002141.SZ,32,13,19,8.059,8.059,8.059,0.0,0.0,8.059,0.0,True,1.0,1.0
002142.SZ,30,14,16,2.4661999931598615,2.4661999804277945,2.466200005891928,2.546413346848908e-08,1.0325250806550655e-08,2.4662,6.840138677688401e-09,True,0.9574649333953857,0.9574649333953857
002153.SZ,34,14,20,44.4222,44.4222,44.4222,0.0,0.0,44.4222,0.0,True,1.0,1.0
002157.SZ,33,14,19,16.264,16.264,16.264,0.0,0.0,16.264,0.0,True,1.0,1.0
002159.SZ,31,14,17,1.5733,1.5733,1.573300036018753,3.601875309122704e-08,2.289376030714234e-08,1.5733,0.0,True,1.0,1.0
002160.SZ,33,14,19,2.1101999865757617,2.1101999865757617,2.1101999865757617,0.0,0.0,2.1102,1.3424238165526958e-08,True,0.9999052286148071,0.9999052286148071
002161.SZ,32,14,18,10.7622,10.7622,10.7622,0.0,0.0,10.7622,0.0,True,1.0,1.0
002162.SZ,31,14,17,2.206400058566222,2.206400058566222,2.206400058566222,0.0,0.0,2.2064,-5.8566222094214027e-08,True,0.9998186826705933,0.9998186826705933
002163.SZ,28,14,14,4.6641998877358,4.6641998877358,4.6641998877358,0.0,0.0,4.6642,1.122641997142182e-07,True,0.9999571442604065,0.9999571442604065
002166.SZ,30,14,16,7.5927,7.5927,7.5927,0.0,0.0,7.5927,0.0,True,1.0,1.0
002168.SZ,29,14,15,14.975099969577586,14.975099969577586,14.975099969577586,0.0,0.0,14.9751,3.042241303319315e-08,True,0.9999933242797852,0.9999933242797852
002171.SZ,31,14,17,5.5824,5.5824,5.5824,0.0,0.0,5.5824,0.0,True,1.0,1.0
002175.SZ,28,14,14,6.466499907158589,6.466499907158589,6.466499907158589,0.0,0.0,6.4665,9.284141100351917e-08,True,0.9999226927757263,0.9999226927757263
002177.SZ,34,14,20,8.9059,8.9059,8.9059,0.0,0.0,8.9059,0.0,True,1.0,1.0
002182.SZ,34,14,20,4.7565,4.7565,4.7565,0.0,0.0,4.7565,0.0,True,1.0,1.0
002183.SZ,32,14,18,15.2021,15.2021,15.20210000615881,6.158810350598287e-09,4.051289197280828e-10,15.2021,0.0,True,1.0,1.0
002186.SZ,31,14,17,2.377,2.377,2.377,0.0,0.0,2.377,0.0,True,1.0,1.0
002187.SZ,30,14,16,2.525,2.525,2.525,0.0,0.0,2.525,0.0,True,1.0,1.0
002188.SZ,34,14,20,1.978,1.978,1.978,0.0,0.0,1.978,0.0,True,1.0,1.0
002189.SZ,33,14,19,1.0582000064981345,1.0582000064981345,1.0582000064981345,0.0,0.0,1.0582,-6.4981344749526215e-09,True,0.9998109936714172,0.9998109936714172
002190.SZ,34,14,20,2.661,2.661,2.661,0.0,0.0,2.661,0.0,True,1.0,1.0
002192.SZ,34,14,20,3.1349,3.1349,3.1349000647279213,6.472792124512239e-08,2.064752344416804e-08,3.1349,0.0,True,0.9946090579032898,0.9946090579032898
002193.SZ,34,14,20,2.074100013429574,2.074100013429574,2.074100013429574,0.0,0.0,2.0741,-1.3429573897383307e-08,True,0.9999517798423767,0.9999517798423767
002194.SZ,29,14,15,3.9025,3.9025,3.9025,0.0,0.0,3.9025,0.0,True,1.0,1.0
002199.SZ,31,14,17,2.6322000364688933,2.6322000364688933,2.6322000364688933,0.0,0.0,2.6322,-3.6468893238605915e-08,True,0.9999240040779114,0.9999240040779114
002200.SZ,33,14,19,1.815,1.815,1.815,0.0,0.0,1.815,0.0,True,1.0,1.0
002201.SZ,30,14,16,7.395100101623088,7.395100014635,7.395100101623088,8.69880878440199e-08,1.176293581542292e-08,7.3951,-1.016230877226576e-07,True,0.9991480708122253,0.9991480708122253
002202.SZ,30,14,16,8.399699992119569,8.399699992119569,8.399699992119569,0.0,0.0,8.3997,7.880430530349258e-09,True,0.9862971305847168,0.9862971305847168
002205.SZ,31,14,17,2.103300001913582,2.103300001913582,2.103300001913582,0.0,0.0,2.1033,-1.9135821816007592e-09,True,0.9998573660850525,0.9998573660850525
002207.SZ,30,14,16,2.053,2.053,2.053,0.0,0.0,2.053,0.0,True,1.0,1.0
002209.SZ,30,14,16,1.5698,1.5698,1.5698,0.0,0.0,1.5698,0.0,True,1.0,1.0
