stock,date,db_rows,db_close_rows,qlib_close_rows,qlib_close_non_null,qlib_close_file_exists,qlib_close_bin
300481.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300481.sz/close.1min.bin
300482.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300482.sz/close.1min.bin
300483.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300483.sz/close.1min.bin
300490.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300490.sz/close.1min.bin
300493.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300493.sz/close.1min.bin
300503.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300503.sz/close.1min.bin
300505.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300505.sz/close.1min.bin
300507.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300507.sz/close.1min.bin
300509.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300509.sz/close.1min.bin
300511.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300511.sz/close.1min.bin
300519.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300519.sz/close.1min.bin
300521.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300521.sz/close.1min.bin
300522.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300522.sz/close.1min.bin
300523.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300523.sz/close.1min.bin
300525.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300525.sz/close.1min.bin
300527.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300527.sz/close.1min.bin
300531.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300531.sz/close.1min.bin
300534.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300534.sz/close.1min.bin
300536.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300536.sz/close.1min.bin
300537.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300537.sz/close.1min.bin
300548.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300548.sz/close.1min.bin
300562.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300562.sz/close.1min.bin
300569.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300569.sz/close.1min.bin
300571.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300571.sz/close.1min.bin
300586.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300586.sz/close.1min.bin
300597.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300597.sz/close.1min.bin
300598.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300598.sz/close.1min.bin
300600.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300600.sz/close.1min.bin
300609.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300609.sz/close.1min.bin
300612.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300612.sz/close.1min.bin
300618.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300618.sz/close.1min.bin
300624.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300624.sz/close.1min.bin
300641.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300641.sz/close.1min.bin
300649.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300649.sz/close.1min.bin
300654.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300654.sz/close.1min.bin
300656.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300656.sz/close.1min.bin
300657.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300657.sz/close.1min.bin
300662.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300662.sz/close.1min.bin
300666.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300666.sz/close.1min.bin
300667.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300667.sz/close.1min.bin
300678.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300678.sz/close.1min.bin
300683.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300683.sz/close.1min.bin
300694.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300694.sz/close.1min.bin
300695.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300695.sz/close.1min.bin
300696.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300696.sz/close.1min.bin
300700.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300700.sz/close.1min.bin
300703.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300703.sz/close.1min.bin
300706.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300706.sz/close.1min.bin
300708.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300708.sz/close.1min.bin
300711.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300711.sz/close.1min.bin
300712.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300712.sz/close.1min.bin
300713.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300713.sz/close.1min.bin
300716.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300716.sz/close.1min.bin
300717.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300717.sz/close.1min.bin
300721.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300721.sz/close.1min.bin
300722.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300722.sz/close.1min.bin
300723.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300723.sz/close.1min.bin
300725.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300725.sz/close.1min.bin
300729.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300729.sz/close.1min.bin
300731.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300731.sz/close.1min.bin
300733.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300733.sz/close.1min.bin
300735.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300735.sz/close.1min.bin
300738.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300738.sz/close.1min.bin
300739.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300739.sz/close.1min.bin
300743.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300743.sz/close.1min.bin
300746.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300746.sz/close.1min.bin
300748.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300748.sz/close.1min.bin
300752.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300752.sz/close.1min.bin
300753.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300753.sz/close.1min.bin
300756.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300756.sz/close.1min.bin
300758.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300758.sz/close.1min.bin
300760.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300760.sz/close.1min.bin
300766.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300766.sz/close.1min.bin
300768.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300768.sz/close.1min.bin
300769.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300769.sz/close.1min.bin
300773.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300773.sz/close.1min.bin
300776.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300776.sz/close.1min.bin
300777.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300777.sz/close.1min.bin
300780.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300780.sz/close.1min.bin
300782.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300782.sz/close.1min.bin
300788.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300788.sz/close.1min.bin
300790.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300790.sz/close.1min.bin
300801.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300801.sz/close.1min.bin
300807.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300807.sz/close.1min.bin
300808.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300808.sz/close.1min.bin
300809.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300809.sz/close.1min.bin
300811.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300811.sz/close.1min.bin
300813.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300813.sz/close.1min.bin
300816.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300816.sz/close.1min.bin
300834.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300834.sz/close.1min.bin
300836.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300836.sz/close.1min.bin
300842.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300842.sz/close.1min.bin
300843.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300843.sz/close.1min.bin
300844.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300844.sz/close.1min.bin
300845.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300845.sz/close.1min.bin
300846.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300846.sz/close.1min.bin
300848.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300848.sz/close.1min.bin
300850.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300850.sz/close.1min.bin
300851.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300851.sz/close.1min.bin
300854.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300854.sz/close.1min.bin
300875.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300875.sz/close.1min.bin
300879.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300879.sz/close.1min.bin
300880.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300880.sz/close.1min.bin
300881.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300881.sz/close.1min.bin
300884.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300884.sz/close.1min.bin
300887.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300887.sz/close.1min.bin
300888.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300888.sz/close.1min.bin
300890.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300890.sz/close.1min.bin
300891.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300891.sz/close.1min.bin
300900.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300900.sz/close.1min.bin
300901.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300901.sz/close.1min.bin
300902.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300902.sz/close.1min.bin
300910.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300910.sz/close.1min.bin
300920.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300920.sz/close.1min.bin
300922.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300922.sz/close.1min.bin
300925.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300925.sz/close.1min.bin
300937.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300937.sz/close.1min.bin
300938.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300938.sz/close.1min.bin
300939.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300939.sz/close.1min.bin
300955.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300955.sz/close.1min.bin
300956.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300956.sz/close.1min.bin
300957.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300957.sz/close.1min.bin
300962.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300962.sz/close.1min.bin
300963.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300963.sz/close.1min.bin
300966.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300966.sz/close.1min.bin
300969.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300969.sz/close.1min.bin
300970.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300970.sz/close.1min.bin
300978.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300978.sz/close.1min.bin
300979.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300979.sz/close.1min.bin
300981.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300981.sz/close.1min.bin
300982.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300982.sz/close.1min.bin
300988.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300988.sz/close.1min.bin
300990.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/300990.sz/close.1min.bin
301000.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301000.sz/close.1min.bin
301001.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301001.sz/close.1min.bin
301003.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301003.sz/close.1min.bin
301005.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301005.sz/close.1min.bin
301008.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301008.sz/close.1min.bin
301009.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301009.sz/close.1min.bin
301011.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301011.sz/close.1min.bin
301013.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301013.sz/close.1min.bin
301015.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301015.sz/close.1min.bin
301016.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301016.sz/close.1min.bin
301022.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301022.sz/close.1min.bin
301025.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301025.sz/close.1min.bin
301026.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301026.sz/close.1min.bin
301031.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301031.sz/close.1min.bin
301036.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301036.sz/close.1min.bin
301037.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301037.sz/close.1min.bin
301045.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301045.sz/close.1min.bin
301046.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301046.sz/close.1min.bin
301047.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301047.sz/close.1min.bin
301048.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301048.sz/close.1min.bin
301052.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301052.sz/close.1min.bin
301053.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301053.sz/close.1min.bin
301062.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301062.sz/close.1min.bin
301065.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301065.sz/close.1min.bin
301076.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301076.sz/close.1min.bin
301082.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301082.sz/close.1min.bin
301087.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301087.sz/close.1min.bin
301088.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301088.sz/close.1min.bin
301090.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301090.sz/close.1min.bin
301097.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301097.sz/close.1min.bin
301098.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301098.sz/close.1min.bin
301103.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301103.sz/close.1min.bin
301106.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301106.sz/close.1min.bin
301109.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301109.sz/close.1min.bin
301115.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301115.sz/close.1min.bin
301122.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301122.sz/close.1min.bin
301128.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301128.sz/close.1min.bin
301133.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301133.sz/close.1min.bin
301135.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301135.sz/close.1min.bin
301136.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301136.sz/close.1min.bin
301137.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301137.sz/close.1min.bin
301149.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301149.sz/close.1min.bin
301151.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301151.sz/close.1min.bin
301155.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301155.sz/close.1min.bin
301156.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301156.sz/close.1min.bin
301166.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301166.sz/close.1min.bin
301168.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301168.sz/close.1min.bin
301178.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301178.sz/close.1min.bin
301186.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301186.sz/close.1min.bin
301187.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301187.sz/close.1min.bin
301188.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301188.sz/close.1min.bin
301189.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301189.sz/close.1min.bin
301190.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301190.sz/close.1min.bin
301193.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301193.sz/close.1min.bin
301195.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301195.sz/close.1min.bin
301196.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301196.sz/close.1min.bin
301203.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301203.sz/close.1min.bin
301207.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301207.sz/close.1min.bin
301210.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301210.sz/close.1min.bin
301215.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301215.sz/close.1min.bin
301217.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301217.sz/close.1min.bin
301218.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301218.sz/close.1min.bin
301222.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301222.sz/close.1min.bin
301223.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301223.sz/close.1min.bin
301228.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301228.sz/close.1min.bin
301229.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301229.sz/close.1min.bin
301235.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301235.sz/close.1min.bin
301237.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301237.sz/close.1min.bin
301238.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301238.sz/close.1min.bin
301246.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301246.sz/close.1min.bin
301252.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301252.sz/close.1min.bin
301255.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301255.sz/close.1min.bin
301256.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301256.sz/close.1min.bin
301257.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301257.sz/close.1min.bin
301259.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301259.sz/close.1min.bin
301268.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301268.sz/close.1min.bin
301270.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301270.sz/close.1min.bin
301272.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301272.sz/close.1min.bin
301273.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301273.sz/close.1min.bin
301280.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301280.sz/close.1min.bin
301283.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301283.sz/close.1min.bin
301286.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301286.sz/close.1min.bin
301287.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301287.sz/close.1min.bin
301288.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301288.sz/close.1min.bin
301291.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301291.sz/close.1min.bin
301295.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301295.sz/close.1min.bin
301296.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301296.sz/close.1min.bin
301301.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301301.sz/close.1min.bin
301303.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301303.sz/close.1min.bin
301307.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301307.sz/close.1min.bin
301309.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301309.sz/close.1min.bin
301313.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301313.sz/close.1min.bin
301316.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301316.sz/close.1min.bin
301320.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301320.sz/close.1min.bin
301321.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301321.sz/close.1min.bin
301322.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301322.sz/close.1min.bin
301325.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301325.sz/close.1min.bin
301327.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301327.sz/close.1min.bin
301329.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301329.sz/close.1min.bin
301330.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301330.sz/close.1min.bin
301333.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301333.sz/close.1min.bin
301337.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301337.sz/close.1min.bin
301338.SZ,2025-07-11,240,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/301338.sz/close.1min.bin
