stock,date,field,calendar_rows,qlib_rows,qlib_non_null,qlib_file_exists,qlib_bin
603638.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/close.1min.bin
603638.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/volume.1min.bin
603638.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/amount.1min.bin
603638.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/factor.1min.bin
603638.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/limit_up.1min.bin
603638.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/limit_down.1min.bin
603638.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/prev_close.1min.bin
603638.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/up_limit_price.1min.bin
603638.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603638.sh/down_limit_price.1min.bin
603639.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/open.1min.bin
603639.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/high.1min.bin
603639.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/low.1min.bin
603639.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/close.1min.bin
603639.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/volume.1min.bin
603639.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/amount.1min.bin
603639.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/factor.1min.bin
603639.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/limit_up.1min.bin
603639.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/limit_down.1min.bin
603639.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/prev_close.1min.bin
603639.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/up_limit_price.1min.bin
603639.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/down_limit_price.1min.bin
603639.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/open.1min.bin
603639.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/high.1min.bin
603639.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/low.1min.bin
603639.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/close.1min.bin
603639.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/volume.1min.bin
603639.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/amount.1min.bin
603639.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/factor.1min.bin
603639.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/limit_up.1min.bin
603639.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/limit_down.1min.bin
603639.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/prev_close.1min.bin
603639.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/up_limit_price.1min.bin
603639.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603639.sh/down_limit_price.1min.bin
603656.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/open.1min.bin
603656.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/high.1min.bin
603656.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/low.1min.bin
603656.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/close.1min.bin
603656.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/volume.1min.bin
603656.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/amount.1min.bin
603656.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/factor.1min.bin
603656.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/limit_up.1min.bin
603656.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/limit_down.1min.bin
603656.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/prev_close.1min.bin
603656.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/up_limit_price.1min.bin
603656.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/down_limit_price.1min.bin
603656.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/open.1min.bin
603656.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/high.1min.bin
603656.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/low.1min.bin
603656.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/close.1min.bin
603656.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/volume.1min.bin
603656.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/amount.1min.bin
603656.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/factor.1min.bin
603656.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/limit_up.1min.bin
603656.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/limit_down.1min.bin
603656.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/prev_close.1min.bin
603656.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/up_limit_price.1min.bin
603656.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603656.sh/down_limit_price.1min.bin
603657.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/open.1min.bin
603657.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/high.1min.bin
603657.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/low.1min.bin
603657.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/close.1min.bin
603657.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/volume.1min.bin
603657.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/amount.1min.bin
603657.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/factor.1min.bin
603657.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/limit_up.1min.bin
603657.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/limit_down.1min.bin
603657.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/prev_close.1min.bin
603657.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/up_limit_price.1min.bin
603657.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603657.sh/down_limit_price.1min.bin
603658.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/open.1min.bin
603658.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/high.1min.bin
603658.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/low.1min.bin
603658.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/close.1min.bin
603658.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/volume.1min.bin
603658.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/amount.1min.bin
603658.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/factor.1min.bin
603658.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/limit_up.1min.bin
603658.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/limit_down.1min.bin
603658.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/prev_close.1min.bin
603658.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/up_limit_price.1min.bin
603658.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/down_limit_price.1min.bin
603658.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/open.1min.bin
603658.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/high.1min.bin
603658.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/low.1min.bin
603658.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/close.1min.bin
603658.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/volume.1min.bin
603658.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/amount.1min.bin
603658.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/factor.1min.bin
603658.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/limit_up.1min.bin
603658.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/limit_down.1min.bin
603658.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/prev_close.1min.bin
603658.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/up_limit_price.1min.bin
603658.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603658.sh/down_limit_price.1min.bin
603660.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/open.1min.bin
603660.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/high.1min.bin
603660.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/low.1min.bin
603660.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/close.1min.bin
603660.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/volume.1min.bin
603660.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/amount.1min.bin
603660.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/factor.1min.bin
603660.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_up.1min.bin
603660.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_down.1min.bin
603660.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/prev_close.1min.bin
603660.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/up_limit_price.1min.bin
603660.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/down_limit_price.1min.bin
603660.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/open.1min.bin
603660.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/high.1min.bin
603660.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/low.1min.bin
603660.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/close.1min.bin
603660.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/volume.1min.bin
603660.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/amount.1min.bin
603660.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/factor.1min.bin
603660.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_up.1min.bin
603660.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_down.1min.bin
603660.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/prev_close.1min.bin
603660.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/up_limit_price.1min.bin
603660.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/down_limit_price.1min.bin
603660.SH,2025-07-10,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/open.1min.bin
603660.SH,2025-07-10,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/high.1min.bin
603660.SH,2025-07-10,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/low.1min.bin
603660.SH,2025-07-10,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/close.1min.bin
603660.SH,2025-07-10,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/volume.1min.bin
603660.SH,2025-07-10,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/amount.1min.bin
603660.SH,2025-07-10,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/factor.1min.bin
603660.SH,2025-07-10,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_up.1min.bin
603660.SH,2025-07-10,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_down.1min.bin
603660.SH,2025-07-10,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/prev_close.1min.bin
603660.SH,2025-07-10,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/up_limit_price.1min.bin
603660.SH,2025-07-10,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/down_limit_price.1min.bin
603660.SH,2025-07-11,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/open.1min.bin
603660.SH,2025-07-11,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/high.1min.bin
603660.SH,2025-07-11,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/low.1min.bin
603660.SH,2025-07-11,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/close.1min.bin
603660.SH,2025-07-11,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/volume.1min.bin
603660.SH,2025-07-11,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/amount.1min.bin
603660.SH,2025-07-11,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/factor.1min.bin
603660.SH,2025-07-11,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_up.1min.bin
603660.SH,2025-07-11,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/limit_down.1min.bin
603660.SH,2025-07-11,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/prev_close.1min.bin
603660.SH,2025-07-11,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/up_limit_price.1min.bin
603660.SH,2025-07-11,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603660.sh/down_limit_price.1min.bin
603661.SH,2025-07-08,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/open.1min.bin
603661.SH,2025-07-08,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/high.1min.bin
603661.SH,2025-07-08,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/low.1min.bin
603661.SH,2025-07-08,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/close.1min.bin
603661.SH,2025-07-08,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/volume.1min.bin
603661.SH,2025-07-08,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/amount.1min.bin
603661.SH,2025-07-08,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/factor.1min.bin
603661.SH,2025-07-08,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/limit_up.1min.bin
603661.SH,2025-07-08,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/limit_down.1min.bin
603661.SH,2025-07-08,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/prev_close.1min.bin
603661.SH,2025-07-08,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/up_limit_price.1min.bin
603661.SH,2025-07-08,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/down_limit_price.1min.bin
603661.SH,2025-07-09,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/open.1min.bin
603661.SH,2025-07-09,high,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/high.1min.bin
603661.SH,2025-07-09,low,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/low.1min.bin
603661.SH,2025-07-09,close,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/close.1min.bin
603661.SH,2025-07-09,volume,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/volume.1min.bin
603661.SH,2025-07-09,amount,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/amount.1min.bin
603661.SH,2025-07-09,factor,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/factor.1min.bin
603661.SH,2025-07-09,limit_up,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/limit_up.1min.bin
603661.SH,2025-07-09,limit_down,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/limit_down.1min.bin
603661.SH,2025-07-09,prev_close,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/prev_close.1min.bin
603661.SH,2025-07-09,up_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/up_limit_price.1min.bin
603661.SH,2025-07-09,down_limit_price,240,240,240,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/down_limit_price.1min.bin
603661.SH,2025-07-10,open,240,240,0,True,/home/lc999/data/qlib_minute_bin/features/603661.sh/open.1min.bin
